Crash Number,Crash Date,Crash Time,City/Town,Crash Severity,Roadway,Near Intersection Roadway,Landmark,Police Agency
1939510,11/10/2004,5:45 PM,WORCESTER,Non-fatal injury,GROVE STREET,,,Local police
1939517,11/13/2004,11:00 AM,WORCESTER,Property damage only (none injured),GROVE STREET,,,Local police
1939526,11/13/2004,7:20 AM,WORCESTER,Property damage only (none injured),LINCOLN STREET,,,Local police
1939537,11/20/2004,7:50 PM,WORCESTER,Non-fatal injury,LINCOLN STREET,,,Local police
1939547,11/13/2004,2:30 AM,WORCESTER,Property damage only (none injured),PARK AVENUE,,,Local police
1939561,11/13/2004,1:26 AM,WORCESTER,Non-fatal injury,HIGHLAND STREET / NORTH ASHLAND STREET,,,Local police
1939598,11/9/2004,6:53 PM,WORCESTER,Property damage only (none injured),PARK AVENUE / HIGHLAND STREET,,,Local police
1939645,11/9/2004,8:30 AM,WORCESTER,Property damage only (none injured),GROVE STREET,,,Local police
1939656,11/12/2004,3:15 PM,WORCESTER,Property damage only (none injured),JUNE STREET,,,Local police
1939728,11/8/2004,3:35 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / RUSSELL STREET,,,Local police
1939733,11/19/2004,2:00 AM,WORCESTER,Property damage only (none injured),HAVELOCK ROAD / HADWEN ROAD,,,Local police
1939779,11/24/2004,10:00 AM,WORCESTER,Property damage only (none injured),PARK AVENUE,,,Local police
1939795,11/23/2004,11:38 PM,WORCESTER,Property damage only (none injured),LINCOLN STREET,,,Local police
1939859,11/27/2004,2:45 PM,WORCESTER,Non-fatal injury,PARK AVENUE,,,Local police
1939881,11/22/2004,1:35 PM,WORCESTER,Non-fatal injury,MCKINLEY ROAD / UXBRIDGE STREET,,,Local police
1939904,11/26/2004,7:30 PM,WORCESTER,Not Reported,LINCOLN STREET / GOLDSBERRY STREET,,,Local police
1939947,11/21/2004,6:00 PM,WORCESTER,Non-fatal injury,HIGHLAND STREET,,,Local police
1939949,11/4/2004,7:30 AM,WORCESTER,Non-fatal injury,INSTITUTE ROAD / TUCKERMAN STREET / HARVARD STREET,,,Local police
1939979,11/21/2004,8:45 AM,WORCESTER,Non-fatal injury,PLEASANT STREET / JUNE STREET / NEWTON AVENUE,,,Local police
1940036,11/2/2004,2:22 AM,WORCESTER,Property damage only (none injured),VINTON STREET / PAINE STREET,,,Local police
1940047,11/15/2004,9:15 AM,WORCESTER,Non-fatal injury,LINCOLN STREET,,,Local police
1940060,11/6/2004,8:03 PM,WORCESTER,Not Reported,NEVADA STREET,,,Local police
1940077,11/6/2004,9:45 AM,WORCESTER,Property damage only (none injured),LINCOLN STREET / CATHARINE STREET,,,Local police
1940084,11/3/2004,9:30 AM,WORCESTER,Property damage only (none injured),LEE STREET,,,Local police
1940193,11/4/2004,6:45 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET Rte 12,Rte 12,PARKING LOT 221 PARK AVE,Local police
1950303,9/9/2005,9:15 AM,WORCESTER,Property damage only (none injured),PLEASANT STREET,PLEASANT STREET,,Local police
1950417,9/7/2005,3:45 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / PARK AVENUE,,,Local police
1953976,10/14/2005,2:00 PM,WORCESTER,Non-fatal injury,LANCASTER STREET / HUMBOLDT AVENUE,,,Local police
1956608,12/23/2004,1:30 AM,WORCESTER,Property damage only (none injured),HAVILAND STREET,,,Local police
1956689,12/3/2004,10:00 AM,WORCESTER,Non-fatal injury,GROVE STREET / LANCASTER STREET,,,Local police
1956742,12/21/2004,4:30 PM,WORCESTER,Non-fatal injury,GODDARD MEMORIAL DRIVE,,,Local police
1956764,12/28/2004,6:30 PM,WORCESTER,Non-fatal injury,/ PLANTATION STREET,ONANDAGA STREET Rte 290,ON RAMP,Local police
1956830,12/27/2004,6:40 PM,WORCESTER,Non-fatal injury,LINCOLN STREET Rte 290 W,,OFF RAMP,Local police
1956860,12/24/2004,10:35 PM,WORCESTER,Property damage only (none injured),SALISBURY STREET / PARK AVENUE,,,Local police
1956883,12/20/2004,3:38 PM,WORCESTER,Property damage only (none injured),GODDARD MEMORIAL DRIVE,COPPAGE DRIVE,,Local police
1956887,12/20/2004,2:41 PM,WORCESTER,Property damage only (none injured),GODDARD MEMORIAL DRIVE,,,Local police
1956892,12/20/2004,2:20 PM,WORCESTER,Non-fatal injury,PARK AVENUE / HIGHLAND STREET,,,Local police
1956975,12/1/2004,1:30 PM,WORCESTER,Non-fatal injury,LINCOLN STREET / VINTON STREET / LINCOLN STREET,,,Local police
1956999,12/1/2004,4:15 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / RUSSELL STREET / PARK AVENUE,,,Local police
1957024,12/20/2004,8:21 AM,WORCESTER,Non-fatal injury,PARK AVENUE,,,State police
1957029,12/23/2004,8:40 PM,WORCESTER,Property damage only (none injured),SALISBURY STREET / BOYNTON STREET,,,Local police
1957035,12/20/2004,8:05 AM,WORCESTER,Property damage only (none injured),PARK AVENUE,,,Local police
1957100,12/17/2004,6:30 AM,WORCESTER,Property damage only (none injured),SALISBURY STREET / MASSACHUSETTS AVENUE,,,Local police
1957166,12/5/2004,12:30 AM,WORCESTER,Non-fatal injury,CATHARINE STREET / OAK AVENUE / WESTMINSTER STREET,,,Local police
1957223,12/18/2004,7:45 PM,WORCESTER,Property damage only (none injured),PARK AVENUE,,,Local police
1957247,12/16/2004,3:00 PM,WORCESTER,Not Reported,DEAN STREET,,,Local police
1957255,12/18/2004,12:01 AM,WORCESTER,Property damage only (none injured),CHANDLER STREET / JUNE STREET,,,Local police
1957259,12/6/2004,12:20 PM,WORCESTER,Property damage only (none injured),LINCOLN STREET / CRESCENT STREET,,,Local police
1957329,12/17/2004,8:59 PM,WORCESTER,Non-fatal injury,PLEASANT STREET,,,Local police
1957394,12/17/2004,2:05 PM,WORCESTER,Not Reported,JUNE STREET / HADWEN ROAD,,,Local police
1957402,12/17/2004,11:00 AM,WORCESTER,Not Reported,LINCOLN STREET / HARLOW STREET,,,Local police
1957411,12/7/2004,4:14 AM,WORCESTER,Property damage only (none injured),ORNE STREET / WESTMINSTER STREET,,,Local police
1957417,12/7/2004,4:45 AM,WORCESTER,Property damage only (none injured),ORNE STREET / WESTMINSTER STREET,,,Local police
1958007,12/13/2004,2:15 PM,WORCESTER,Non-fatal injury,MILL STREET / JUNE STREET,,,Local police
1958008,12/8/2004,8:00 PM,WORCESTER,Property damage only (none injured),PLEASANT STREET,,,Local police
1958033,12/10/2004,10:30 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET,FRUIT STREET,,Local police
1958069,12/9/2004,10:35 AM,WORCESTER,Property damage only (none injured),SHATTUCK STREET / UXBRIDGE STREET,,,Local police
1958101,12/12/2004,12:00 AM,WORCESTER,Unknown,LANCASTER STREET,,,Local police
1958102,12/9/2004,5:55 PM,WORCESTER,Property damage only (none injured),WESTMINSTER STREET / NORTHAMPTON STREET,,,Local police
1958180,12/9/2004,4:00 PM,WORCESTER,Property damage only (none injured),TROWBRIDGE ROAD,,,Local police
1958190,12/10/2004,4:24 PM,WORCESTER,Non-fatal injury,HIGHLAND STREET,,,Local police
1958196,12/10/2004,5:20 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / RUSSELL STREET,,,Local police
1959701,12/31/2004,2:45 PM,WORCESTER,Property damage only (none injured),LINCOLN STREET,,,Local police
1985341,11/21/2005,2:50 PM,WORCESTER,Property damage only (none injured),MAY STREET,,,Local police
1985902,11/23/2005,7:30 PM,WORCESTER,Non-fatal injury,GROVE STREET / NORTH STREET,,,Local police
1989643,12/10/2005,10:00 AM,WORCESTER,Non-fatal injury,TUCKERMAN STREET / SALISBURY STREET,,,Local police
2001330,11/19/2005,3:53 PM,WORCESTER,Property damage only (none injured),WESTMINSTER STREET / NORTHAMPTON STREET,,,Local police
2002341,7/20/2005,11:50 AM,WORCESTER,Not Reported,GROVE STREET / SALISBURY STREET / CONCORD STREET,,,
2007189,12/18/2005,12:30 PM,WORCESTER,Non-fatal injury,GROVE STREET,,MARRIOT,Local police
2007988,12/19/2005,4:34 PM,WORCESTER,Property damage only (none injured),ROCKPORT ROAD / BRITTAN LANE,,,Local police
2009932,12/20/2005,11:30 AM,WORCESTER,Unknown,LINCOLN STREET Rte 70 / GOLDSBERRY STREET,,,Local police
2011762,9/12/2005,8:00 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / RUSSELL STREET,,,Local police
2012947,12/9/2005,8:10 AM,WORCESTER,Not Reported,HIGHLAND STREET,,THE BEAN COUNTER,Local police
2013383,12/31/2005,8:00 PM,WORCESTER,Property damage only (none injured),WESTLAND STREET,,,Local police
2013730,11/1/2005,7:00 AM,WORCESTER,Not Reported,SALISBURY STREET Rte 12,PARK AVENUE,,Local police
2014156,11/7/2005,8:30 AM,WORCESTER,Property damage only (none injured),HOWLAND TERRACE,,,Local police
2017936,1/23/2006,11:10 AM,WORCESTER,Property damage only (none injured),Rte 290 E,,,State police
2018791,11/21/2005,1:20 AM,WORCESTER,Non-fatal injury,PLANTATION STREET,,,Local police
2020193,11/27/2005,9:10 PM,WORCESTER,Non-fatal injury,HIGHLAND STREET / PARK AVENUE,,,Local police
2020584,12/21/2005,1:00 AM,WORCESTER,Not Reported,SALISBURY STREET / PARK AVENUE,,,
2021849,12/21/2005,9:15 AM,WORCESTER,Not Reported,CHANDLER STREET / HAMILL ROAD / MAY STREET,,,
2022031,9/8/2005,4:30 PM,WORCESTER,Property damage only (none injured),INSTITUTE ROAD / BEECHMONT STREET,,,Local police
2023634,4/27/2005,4:38 PM,WORCESTER,Property damage only (none injured),PLEASANT STREET / HIGHLAND STREET,,,Local police
2026737,9/8/2005,3:15 AM,WORCESTER,Property damage only (none injured),SALISBURY STREET / GROVE STREET / CONCORD STREET,,,
2027695,12/11/2005,8:50 AM,WORCESTER,Property damage only (none injured),JUNE STREET / NEWTON AVENUE / PLEASANT STREET,,,Local police
2028075,12/5/2005,8:30 AM,WORCESTER,Property damage only (none injured),PARK AVENUE / SALISBURY STREET,,,
2029258,12/28/2005,6:10 PM,WORCESTER,Not Reported,LINCOLN STREET,,HONEY FARMS,
2030710,12/9/2005,6:55 AM,WORCESTER,Property damage only (none injured),Rte 290 W,,,State police
2030815,12/9/2005,2:45 PM,WORCESTER,Non-fatal injury,Rte 290 W,,,State police
2031073,6/1/2005,3:00 PM,WORCESTER,Property damage only (none injured),PARK AVENUE,,,Local police
2033946,8/7/2005,3:20 PM,WORCESTER,Property damage only (none injured),LINCOLN STREET,,,Local police
2033962,10/31/2005,10:25 AM,WORCESTER,Property damage only (none injured),PLANTATION STREET / Rte 290 E,,I290 OFF RAMP,Local police
2035109,11/17/2005,1:51 PM,WORCESTER,Property damage only (none injured),PARK AVENUE / SALISBURY STREET,,,Local police
2035186,11/16/2005,5:30 PM,WORCESTER,Property damage only (none injured),HUMBOLDT AVENUE / LANCASTER STREET / LANCASTER STREET,,,Local police
2036336,11/22/2005,11:00 AM,WORCESTER,Not Reported,Rte 290,PLANTATION STREET,,
2037733,3/20/2005,3:00 AM,WORCESTER,Property damage only (none injured),NATURAL HISTORY ROAD / PLANTATION STREET,,,
2037839,11/10/2005,7:30 AM,WORCESTER,Property damage only (none injured),GROVE STREET / FARADAY STREET,,,
2038680,10/30/2005,3:00 PM,WORCESTER,Not Reported,MAY STREET,,,
2039967,11/10/2005,5:51 PM,WORCESTER,Non-fatal injury,SALISBURY STREET / BOYNTON STREET,,,
2040592,11/8/2005,1:40 PM,WORCESTER,Non-fatal injury,MAY STREET / JUNE STREET,,,Local police
2040827,7/4/2005,2:45 PM,WORCESTER,Not Reported,INSTITUTE ROAD / PARK AVENUE,,,
2040849,11/11/2005,1:30 PM,WORCESTER,Property damage only (none injured),PLANTATION STREET Rte 290,,,
2041631,11/6/2005,10:00 AM,WORCESTER,Non-fatal injury,/ MAY STREET Rte 12,CHANDLER STREET Rte 12,,
2043141,11/4/2005,2:30 PM,WORCESTER,Not Reported,HIGHLAND STREET / PARK AVENUE,,,
2043682,12/19/2005,12:15 PM,WORCESTER,Property damage only (none injured),GROVE STREET / SALISBURY STREET,,,
2044889,4/7/2005,1:30 PM,WORCESTER,Property damage only (none injured),JUNE STREET / MILL STREET,,,
2045119,3/8/2005,9:00 AM,WORCESTER,Not Reported,PLEASANT STREET / JUNE STREET,,,
2045601,9/3/2005,2:23 PM,WORCESTER,Not Reported,GROVE STREET / LANCASTER STREET,,,Local police
2045697,9/2/2005,5:00 PM,WORCESTER,Non-fatal injury,HIGHLAND STREET / PARK AVENUE,,,Local police
2045735,9/2/2005,12:03 PM,WORCESTER,Not Reported,CHANDLER STREET,REED STREET,,Local police
2045754,9/2/2005,6:42 AM,WORCESTER,Property damage only (none injured),IROQUOIS STREET,,,Local police
2045787,9/1/2005,5:00 PM,WORCESTER,Non-fatal injury,LINCOLN STREET,,,Local police
2045796,9/10/2005,11:45 PM,WORCESTER,Property damage only (none injured),PAINE STREET / FREDERICK STREET,,,Local police
2045816,9/29/2005,2:30 PM,WORCESTER,Non-fatal injury,PLEASANT STREET / HIGHLAND STREET,,,Local police
2045819,9/28/2005,11:15 PM,WORCESTER,Not Reported,LINCOLN STREET,,,Local police
2045829,9/15/2005,2:00 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / FRUIT STREET,,,Local police
2045838,9/23/2005,2:00 PM,WORCESTER,Property damage only (none injured),MIDLAND STREET / ELMWOOD STREET,,,Local police
2045847,4/10/2005,3:30 AM,WORCESTER,Property damage only (none injured),SALISBURY STREET / PARK AVENUE,,,
2045916,9/9/2005,8:25 PM,WORCESTER,Non-fatal injury,HIGHLAND STREET Rte 9 W,,SUBWAY SANDWICH,Local police
2045933,9/27/2005,2:30 PM,WORCESTER,Property damage only (none injured),CHANDLER STREET Rte 122 W / CLARIDGE DRIVE,,,Local police
2045952,9/8/2005,2:30 PM,WORCESTER,Not Reported,GROVE STREET,,,Local police
2046003,9/21/2005,2:40 PM,WORCESTER,Non-fatal injury,WESTMINSTER STREET / WESTMINSTER STREET / NORTHAMPTON STREET,,,Local police
2046018,9/7/2005,8:00 PM,WORCESTER,Property damage only (none injured),MORNINGSIDE ROAD,,,Local police
2046048,9/7/2005,3:30 PM,WORCESTER,Non-fatal injury,HIGHLAND STREET / WEST STREET,,,Local police
2046066,9/26/2005,11:50 AM,WORCESTER,Property damage only (none injured),WESTMINSTER STREET / NORTHAMPTON STREET,,,Local police
2046088,1/7/2005,5:35 AM,WORCESTER,Not Reported,HIGHLAND STREET,,,
2046100,9/25/2005,7:35 PM,WORCESTER,Property damage only (none injured),SALISBURY STREET,WEST STREET,,Local police
2046141,9/25/2005,3:51 AM,WORCESTER,Not Reported,SALISBURY STREET,,,Local police
2046155,9/15/2005,1:07 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / HAVILAND STREET,,,Local police
2046185,9/15/2005,2:40 AM,WORCESTER,Property damage only (none injured),GROVE STREET / LANCASTER STREET,,,Local police
2046341,9/13/2005,12:00 PM,WORCESTER,Property damage only (none injured),PARK AVENUE,,,Local police
2046362,9/20/2005,10:00 PM,WORCESTER,Property damage only (none injured),OAKHURST STREET,,,Local police
2046409,9/12/2005,2:15 PM,WORCESTER,Property damage only (none injured),INSTITUTE ROAD,,,Local police
2046485,9/19/2005,5:23 PM,WORCESTER,Property damage only (none injured),PARK AVENUE,,,Local police
2046555,9/19/2005,2:50 AM,WORCESTER,Property damage only (none injured),MILL STREET,,,Local police
2046858,9/17/2005,2:50 PM,WORCESTER,Property damage only (none injured),PARK AVENUE / SALISBURY STREET,,,Local police
2048036,4/4/2005,11:37 PM,WORCESTER,Not Reported,ORMOND STREET,,,Local police
2048113,10/6/2005,9:07 PM,WORCESTER,Non-fatal injury,SALISBURY STREET,,,Local police
2048139,10/17/2005,7:47 PM,WORCESTER,Property damage only (none injured),ORMOND STREET / HIGHLAND STREET,,,MBTA police
2048151,10/6/2005,7:10 PM,WORCESTER,Non-fatal injury,PARK AVENUE,,,Local police
2048160,10/6/2005,6:46 PM,WORCESTER,Non-fatal injury,PARK AVENUE / DRURY LANE,,,Local police
2048269,10/17/2005,11:42 AM,WORCESTER,Non-fatal injury,ORNE STREET,,,Local police
2048287,10/16/2005,7:30 PM,WORCESTER,Non-fatal injury,MILL STREET / JUNE STREET,,,Local police
2048295,10/28/2005,6:20 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / PARK AVENUE,,,Local police
2048321,10/29/2005,12:48 PM,WORCESTER,Property damage only (none injured),LINCOLN STREET,,,Local police
2048327,10/29/2005,3:07 PM,WORCESTER,Property damage only (none injured),PARK AVENUE,,,Local police
2048530,10/31/2005,10:39 PM,WORCESTER,Property damage only (none injured),LINCOLN STREET / GOLDSBERRY STREET,,,Local police
2048693,10/15/2005,1:57 AM,WORCESTER,Non-fatal injury,LINCOLN STREET Rte 70 N,,,Local police
2048885,10/13/2005,8:01 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / BOYNTON STREET,,,Local police
2048890,10/13/2005,1:05 PM,WORCESTER,Non-fatal injury,JUNE STREET,,,Local police
2048961,10/5/2005,3:36 PM,WORCESTER,Not Reported,PLANTATION STREET / RAMP - EAST CENTRAL ST TO RT 290 EB Rte 290 E,,,Local police
2049028,10/5/2005,11:40 AM,WORCESTER,Not Reported,PARK AVENUE / SALISBURY STREET,,,Local police
2049107,10/7/2005,3:00 AM,WORCESTER,Property damage only (none injured),Rte 290 / PLANTATION STREET / RAMP - PLANTATION ST TO RT 290 WB,,,
2049217,11/24/2005,10:30 AM,WORCESTER,Not Reported,OAK AVENUE / CATHARINE STREET,,,Local police
2049233,10/25/2005,8:30 AM,WORCESTER,Property damage only (none injured),GOLDSBERRY STREET / LINCOLN STREET,,,Local police
2049240,11/21/2005,10:00 AM,WORCESTER,Not Reported,PRESCOTT STREET,,MASS LOTTERY BLDG,Local police
2049347,11/25/2005,6:18 PM,WORCESTER,Property damage only (none injured),RUSSELL STREET / HIGHLAND STREET,,,Local police
2049363,11/24/2005,12:00 PM,WORCESTER,Not Reported,EDGEWOOD STREET / LOVELL STREET,,,Local police
2049492,11/22/2005,12:15 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / WEST STREET,,,Local police
2049551,11/30/2005,7:20 AM,WORCESTER,Property damage only (none injured),SALISBURY STREET / WACHUSETT STREET,,,Local police
2049559,11/30/2005,8:23 AM,WORCESTER,Not Reported,CHANDLER STREET / MAY STREET,,,Local police
2049566,11/30/2005,2:00 PM,WORCESTER,Property damage only (none injured),JUNE STREET / CHANDLER STREET,,,Local police
2049627,11/30/2005,7:59 PM,WORCESTER,Property damage only (none injured),NEWTON AVENUE / PLEASANT STREET,,,Local police
2049668,11/24/2005,8:00 AM,WORCESTER,Not Reported,LINCOLN STREET,,,Local police
2049753,10/19/2005,8:40 AM,WORCESTER,Property damage only (none injured),BEECHMONT STREET,,,Local police
2049766,11/1/2005,8:20 AM,WORCESTER,Non-fatal injury,JUNE STREET / MAY STREET,,,Local police
2049768,10/1/2005,8:30 AM,WORCESTER,Property damage only (none injured),LINCOLN STREET,HENCHMAN STREET,,Local police
2049794,10/3/2005,9:30 PM,WORCESTER,Not Reported,PARK AVENUE,,,Local police
2049965,10/21/2005,12:00 PM,WORCESTER,Property damage only (none injured),LINCOLN STREET,,,Local police
2049966,10/21/2005,12:20 PM,WORCESTER,Property damage only (none injured),HUMBOLDT AVENUE / FARADAY STREET,,,Local police
2049969,10/21/2005,5:30 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / PLEASANT STREET /,,,Local police
2049975,10/22/2005,6:48 PM,WORCESTER,Not Reported,PLANTATION STREET,,,Local police
2049976,10/22/2005,7:40 PM,WORCESTER,Non-fatal injury,LINCOLN STREET,,,Local police
2050026,11/10/2005,5:51 PM,WORCESTER,Non-fatal injury,SALISBURY STREET / BOYNTON STREET,,,Local police
2050057,10/3/2005,4:28 PM,WORCESTER,Unknown,GROVE STREET,,,Local police
2050061,10/3/2005,11:30 AM,WORCESTER,Not Reported,INSTITUTE ROAD,,,Local police
2050074,11/16/2005,12:48 PM,WORCESTER,Property damage only (none injured),PARK AVENUE / SALISBURY STREET,,,Local police
2050107,11/4/2005,5:40 PM,WORCESTER,Non-fatal injury,PERKINS STREET / LINCOLN STREET,,,Local police
2050124,10/9/2005,3:00 AM,WORCESTER,Not Reported,PERKINS STREET,,,Local police
2050131,10/9/2005,2:23 AM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / WEST STREET,,,Local police
2050144,11/16/2005,6:00 PM,WORCESTER,Property damage only (none injured),SALISBURY STREET / GROVE STREET,,,Local police
2050163,11/4/2005,8:15 PM,WORCESTER,Property damage only (none injured),JUNE STREET / MAY STREET,,,Local police
2050221,11/17/2005,4:40 PM,WORCESTER,Property damage only (none injured),WESTMINSTER STREET / GREENHILL PARKWAY,,,Local police
2050259,10/2/2005,3:15 AM,WORCESTER,Not Reported,WESTMINSTER STREET,FORBES STREET,,Local police
2050330,11/14/2005,10:35 AM,WORCESTER,Property damage only (none injured),SALISBURY STREET,,,Local police
2050370,11/16/2005,10:00 PM,WORCESTER,Property damage only (none injured),SALISBURY STREET / LANCASTER STREET,,,Local police
2050383,10/2/2005,1:50 AM,WORCESTER,Unknown,ORMOND STREET,,,Local police
2050461,10/1/2005,4:15 PM,WORCESTER,Property damage only (none injured),PARK AVENUE,,,Local police
2050496,11/9/2005,8:00 PM,WORCESTER,Non-fatal injury,INSTITUTE ROAD / WEST STREET,,,Local police
2050550,11/10/2005,9:00 AM,WORCESTER,Unknown,PLANTATION STREET,Rte 290,,Local police
2051262,9/29/2005,9:15 AM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / PARK AVENUE Rte 9 / Rte 9,,,
2051304,9/20/2005,8:15 AM,WORCESTER,Property damage only (none injured),Rte 290,Rte 290,,
2051996,12/4/2005,10:00 AM,WORCESTER,Not Reported,CATHARINE STREET,,,Local police
2052009,12/7/2005,2:30 PM,WORCESTER,Non-fatal injury,/ INSTITUTE ROAD Rte 12,BEECHING STREET Rte 12,,Local police
2052032,12/11/2005,8:35 AM,WORCESTER,Property damage only (none injured),HADWEN ROAD / JUNE STREET,,,Local police
2052044,12/1/2005,8:45 AM,WORCESTER,Property damage only (none injured),GROVE STREET,,,Local police
2052049,12/1/2005,12:00 AM,WORCESTER,Not Reported,MAY STREET,,,Local police
2052053,12/4/2005,9:00 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / NORTH ASHLAND STREET,,,Local police
2052112,12/5/2005,8:28 AM,WORCESTER,Not Reported,PARK AVENUE / SALISBURY STREET,,,Local police
2052120,12/8/2005,10:30 AM,WORCESTER,Property damage only (none injured),PARK AVENUE / HIGHLAND STREET,,,Local police
2052127,12/12/2005,9:32 PM,WORCESTER,Property damage only (none injured),MOUNT VERNON STREET / WESTMINSTER STREET,,,Local police
2052145,12/13/2005,7:05 AM,WORCESTER,Not Reported,PRESCOTT STREET / LEXINGTON STREET,,,Local police
2052220,12/14/2005,8:08 AM,WORCESTER,Non-fatal injury,SALISBURY STREET,,,Local police
2052222,12/5/2005,1:00 AM,WORCESTER,Not Reported,SEVER STREET,,,Local police
2052245,12/9/2005,10:16 AM,WORCESTER,Property damage only (none injured),WESTMINSTER STREET / CATHARINE STREET,,,Local police
2052321,11/15/2005,7:15 PM,WORCESTER,Non-fatal injury,SEVER STREET / HIGHLAND STREET,,,Local police
2052378,12/27/2005,9:15 AM,WORCESTER,Property damage only (none injured),PARK AVENUE / INSTITUTE ROAD,,,Local police
2052404,12/7/2005,7:30 AM,WORCESTER,Unknown,LINCOLN STREET / FORBES STREET,,,Local police
2052405,12/2/2005,8:53 PM,WORCESTER,Property damage only (none injured),LINCOLN STREET / CATHARINE STREET,,,Local police
2052452,12/27/2005,4:15 PM,WORCESTER,Property damage only (none injured),DUXBURY ROAD / LINCOLN STREET,,,Local police
2052487,12/27/2005,1:00 PM,WORCESTER,Property damage only (none injured),PARK AVENUE / HIGHLAND STREET,,,Local police
2052508,12/3/2005,12:45 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / SEVER STREET,,,Local police
2052510,12/21/2005,7:50 AM,WORCESTER,Property damage only (none injured),SALISBURY STREET / PARK AVENUE,,,Local police
2052512,10/10/2005,5:30 PM,WORCESTER,Property damage only (none injured),WINDSOR STREET / MCKINLEY ROAD,,,Local police
2052518,12/21/2005,8:30 AM,WORCESTER,Non-fatal injury,HIGHLAND STREET,EINHORN ROAD,,Local police
2052530,12/21/2005,8:40 AM,WORCESTER,Non-fatal injury,MAY STREET,,,Local police
2052562,11/18/2005,3:25 PM,WORCESTER,Property damage only (none injured),DENNY STREET / HIGHLAND STREET,,,Local police
2052580,12/21/2005,5:30 PM,WORCESTER,Property damage only (none injured),LINCOLN STREET / GOLDSBERRY STREET,,,Local police
2052593,12/21/2005,2:26 AM,WORCESTER,Non-fatal injury,HIGHLAND STREET / PARK AVENUE,,,Local police
2052598,12/22/2005,1:40 AM,WORCESTER,Property damage only (none injured),SALISBURY STREET,,,Local police
2052607,11/19/2005,1:00 PM,WORCESTER,Not Reported,HIGHLAND STREET / NORTH ASHLAND STREET,,,Local police
2052628,11/19/2005,5:45 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / PLEASANT STREET,,,Local police
2052658,12/22/2005,8:30 AM,WORCESTER,Property damage only (none injured),CHANDLER STREET / HADWEN LANE / HAMILL ROAD,,,Local police
2052679,11/3/2005,12:00 AM,WORCESTER,Not Reported,HENCHMAN STREET,,,Local police
2052686,12/24/2005,2:20 PM,WORCESTER,Not Reported,COLBY AVENUE / MOUNT HOLYOKE AVENUE,,,Local police
2052700,12/17/2005,5:30 PM,WORCESTER,Non-fatal injury,PARK AVENUE,,,Local police
2052708,12/17/2005,7:00 PM,WORCESTER,Property damage only (none injured),VELANDER STREET / BRECK STREET,,,Local police
2052732,12/24/2005,11:30 AM,WORCESTER,Not Reported,GROVE STREET / NORTH STREET,,ACROSS FROM 229 GROVE ST,Local police
2052771,12/18/2005,9:05 AM,WORCESTER,Non-fatal injury,HIGHLAND STREET / NORTH ASHLAND STREET,,,Local police
2052818,12/23/2005,12:30 AM,WORCESTER,Property damage only (none injured),MOUNT VERNON STREET,WESTMINSTER STREET,,Local police
2052819,12/14/2005,12:01 AM,WORCESTER,Not Reported,MILL STREET / JUNE STREET,,,Local police
2052842,12/14/2005,12:30 PM,WORCESTER,Property damage only (none injured),SALISBURY STREET,,,Local police
2052853,12/17/2005,12:00 PM,WORCESTER,Unknown,ORNE STREET,LINCOLN STREET Rte 70,,Local police
2052933,12/23/2005,4:30 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET,PARK AVENUE,,Local police
2052946,10/29/2005,3:07 PM,WORCESTER,Not Reported,PARK AVENUE,HIGHLAND STREET,PRICE CHOPPER SUPER MARKET,
2052947,12/15/2005,5:20 PM,WORCESTER,Property damage only (none injured),MILL STREET / JUNE STREET,,,Local police
2053048,12/15/2005,4:15 PM,WORCESTER,Property damage only (none injured),VAN STREET,,,Local police
2053068,12/15/2005,2:00 PM,WORCESTER,Non-fatal injury,JUNE STREET / HADWEN ROAD / BROWNELL STREET,,,Local police
2053102,10/20/2005,11:00 AM,WORCESTER,Property damage only (none injured),/ MAY STREET,CHANDLER STREET,,
2053136,12/16/2005,7:45 PM,WORCESTER,Property damage only (none injured),LAKE AVENUE NORTH,,,Local police
2053153,12/17/2005,9:30 AM,WORCESTER,Property damage only (none injured),RUSSELL STREET,,,Local police
2053163,12/17/2005,11:20 AM,WORCESTER,Not Reported,GROVE STREET / LANCASTER STREET,,,Local police
2053216,12/31/2005,5:58 PM,WORCESTER,Property damage only (none injured),LINCOLN STREET,,,Local police
