Crash Number,Crash Date,Crash Time,City/Town,Crash Severity,Roadway,Near Intersection Roadway,Landmark,Police Agency
3386643,1/21/2013,7:40 PM,WORCESTER,Non-fatal injury,RICHARDS STREET,,,Local police
3386736,1/16/2013,8:45 AM,WORCESTER,Property damage only (none injured),DORCHESTER STREET,,,Local police
3386756,1/16/2013,6:04 AM,WORCESTER,Non-fatal injury,CAMBRIDGE STREET,FREMONT STREET,,Local police
3386760,1/15/2013,9:15 PM,WORCESTER,Property damage only (none injured),HAMILTON STREET / FAIRMONT AVENUE,,,Local police
3386831,1/20/2013,10:20 PM,WORCESTER,Non-fatal injury,GRAFTON STREET / DORCHESTER STREET,,,Local police
3386931,1/19/2013,11:00 PM,WORCESTER,Not Reported,FAIRMONT AVENUE,,,Local police
3386933,1/20/2013,8:40 AM,WORCESTER,Not Reported,SUFFIELD STREET,,,Local police
3392151,2/24/2013,12:00 PM,WORCESTER,Not Reported,VALE STREET,,,Local police
3392271,2/20/2013,10:25 AM,WORCESTER,Property damage only (none injured),WINTHROP STREET / PROVIDENCE STREET,,,Local police
3392496,4/12/2013,8:41 AM,WORCESTER,Non-fatal injury,Rte 290 E,,,State police
3392570,2/12/2013,9:38 AM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET / CAMBRIDGE STREET,,,Local police
3392744,2/13/2013,7:00 AM,WORCESTER,Property damage only (none injured),GRAFTON STREET,,,Local police
3392757,2/11/2013,8:55 AM,WORCESTER,Non-fatal injury,SEYMOUR STREET / PERRY AVENUE,,,Local police
3392760,2/18/2013,2:00 AM,WORCESTER,Unknown,STERLING STREET,,,Local police
3392765,2/18/2013,12:00 PM,WORCESTER,Not Reported,SOUTHGATE STREET,,,Local police
3392768,2/10/2013,2:07 PM,WORCESTER,Not Reported,CANTON STREET / MILLBURY STREET,,,Local police
3392781,2/9/2013,5:46 PM,WORCESTER,Non-fatal injury,DORCHESTER STREET / RICE LANE,,,Local police
3392836,3/14/2013,8:50 AM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / MCKEON ROAD,,,Local police
3393013,2/17/2013,10:05 PM,WORCESTER,Non-fatal injury,CAMBRIDGE STREET,,,Local police
3393058,4/18/2013,5:31 PM,WORCESTER,Not Reported,Rte 290 W,UNKNOWN,,State police
3393152,2/18/2013,6:40 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET,,,Local police
3393766,2/15/2013,8:08 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET,,,Local police
3393771,2/14/2013,12:50 PM,WORCESTER,Not Reported,COHASSET STREET,,,Local police
3393784,2/14/2013,3:28 PM,WORCESTER,Non-fatal injury,PROVIDENCE STREET / DORCHESTER STREET,,,Local police
3393802,2/21/2013,5:32 PM,WORCESTER,Property damage only (none injured),VERNON STREET,,,Local police
3394502,2/1/2013,11:30 AM,WORCESTER,Property damage only (none injured),SEYMOUR STREET / PERRY AVENUE,,,Local police
3396770,3/28/2013,8:20 AM,WORCESTER,Property damage only (none injured),DORCHESTER STREET,,,Local police
3398181,3/26/2013,8:00 PM,WORCESTER,Property damage only (none injured),ENDICOTT STREET,,,Local police
3398447,3/25/2013,10:00 AM,WORCESTER,Not Reported,CAMBRIDGE STREET,,,Local police
3398537,3/31/2013,8:00 PM,WORCESTER,Not Reported,DORCHESTER STREET,MENDON STREET,,Local police
3399043,3/7/2013,3:12 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / RICHARDS STREET,,,Local police
3399234,3/7/2013,9:32 AM,WORCESTER,Not Reported,ASHMONT AVENUE,,,Local police
3400339,3/11/2013,2:46 PM,WORCESTER,Non-fatal injury,WEBSTER STREET Rte 12 / FREMONT STREET / WEBSTER PLACE,,,Local police
3400441,3/21/2013,10:01 PM,WORCESTER,Property damage only (none injured),PROVIDENCE STREET / DORCHESTER STREET,,,Local police
3400563,3/19/2013,8:10 PM,WORCESTER,Property damage only (none injured),WINTHROP STREET,,,Local police
3401103,3/8/2013,11:57 PM,WORCESTER,Non-fatal injury,CAMBRIDGE STREET,SOUTH CRYSTAL STREET,,Local police
3401532,3/10/2013,9:30 AM,WORCESTER,Property damage only (none injured),HOUGHTON STREET,,,Local police
3401632,3/9/2013,9:00 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / SOUTH CRYSTAL STREET,,,Local police
3402531,3/8/2013,5:37 PM,WORCESTER,Property damage only (none injured),COHASSET STREET / WARNER AVENUE,,,Local police
3403538,3/6/2013,1:55 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET,CHELSEA STREET,,Local police
3404177,3/5/2013,4:01 PM,WORCESTER,Property damage only (none injured),WEBSTER STREET / WEBSTER PLACE,,,Local police
3404274,3/4/2013,6:54 AM,WORCESTER,Property damage only (none injured),MCKEON ROAD / CAMBRIDGE STREET,,,Local police
3404280,3/3/2013,6:20 PM,WORCESTER,Property damage only (none injured),PROVIDENCE STREET / WINTHROP STREET,,,Local police
3404292,3/3/2013,2:17 AM,WORCESTER,Property damage only (none injured),VERNON STREET,,,Local police
3404297,3/2/2013,1:30 PM,WORCESTER,Not Reported,PROVIDENCE STREET / WINTHROP STREET,,,Local police
3404812,1/1/2013,9:00 AM,WORCESTER,Unknown,STAFFORD STREET,,,Local police
3405049,1/29/2013,11:30 AM,WORCESTER,Property damage only (none injured),SAINT JOHNS ROAD / CAMBRIDGE STREET,,,Local police
3405641,3/15/2013,2:24 AM,WORCESTER,Property damage only (none injured),STAFFORD STREET,,,Local police
3413631,2/15/2013,3:05 PM,WORCESTER,Unknown,HAMILTON STREET / INGLESIDE AVENUE,,,Local police
3413738,2/25/2013,5:58 PM,WORCESTER,Non-fatal injury,STAFFORD STREET,,,Local police
3415031,5/4/2013,11:30 AM,WORCESTER,Property damage only (none injured),GRAFTON STREET,,,Local police
3416795,4/28/2013,4:30 PM,WORCESTER,Non-fatal injury,CANTERBURY STREET / WALPOLE STREET / GRAND STREET,,,Local police
3419252,4/3/2013,8:45 AM,WORCESTER,Not Reported,CAMP STREET / SOUTHGATE STREET,,,Local police
3419256,4/5/2013,3:00 PM,WORCESTER,Property damage only (none injured),ENDICOTT STREET,PERRY AVENUE,,Local police
3422974,4/20/2013,1:40 PM,WORCESTER,Non-fatal injury,CAMBRIDGE STREET / WOODWARD STREET,,,Local police
3423021,4/1/2013,9:39 AM,WORCESTER,Non-fatal injury,GRANDVIEW AVENUE / STAFFORD STREET,,,Local police
3423638,4/1/2013,5:34 PM,WORCESTER,Not Reported,PATTISON STREET,BLANCHE STREET,,Local police
3424000,3/20/2013,12:00 PM,WORCESTER,Not Reported,AETNA STREET,,,Local police
3424012,3/28/2013,3:44 PM,WORCESTER,Not Reported,FREMONT STREET,,,Local police
3424021,3/10/2013,12:00 PM,WORCESTER,Not Reported,DORCHESTER STREET,,,Local police
3424024,3/9/2013,10:47 AM,WORCESTER,Not Reported,HILLSIDE STREET,,,Local police
3424279,4/25/2013,5:45 PM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET,,,Local police
3424288,4/6/2013,12:30 PM,WORCESTER,Property damage only (none injured),ENDICOTT STREET / VERNON STREET,,,Local police
3424295,4/6/2013,2:24 AM,WORCESTER,Property damage only (none injured),HAMILTON STREET / PLANTATION STREET,,,Local police
3424322,4/24/2013,2:50 PM,WORCESTER,Non-fatal injury,PILGRIM AVENUE / BEDFORD AVENUE,,,Local police
3424863,4/28/2013,10:28 PM,WORCESTER,Not Reported,SUFFIELD STREET / PERRY AVENUE,,,Local police
3424897,4/4/2013,10:50 AM,WORCESTER,Property damage only (none injured),PROVIDENCE STREET Rte 122A S / HEYWOOD STREET,,128 PROVIDENCE STREET,Local police
3424904,4/18/2013,2:16 PM,WORCESTER,Property damage only (none injured),QUINSIGAMOND AVENUE / OLD MILLBURY STREET / CAMBRIDGE STREET,,,Local police
3424922,4/3/2013,6:56 AM,WORCESTER,Property damage only (none injured),WARD STREET / HARLEM STREET,,,Local police
3424928,4/17/2013,12:00 PM,WORCESTER,Not Reported,DOUGLAS STREET,,,Local police
3424940,4/17/2013,3:55 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET,,,Local police
3424985,4/9/2013,4:32 PM,WORCESTER,Property damage only (none injured),SOUTHGATE STREET,,,Local police
3424998,4/7/2013,2:00 AM,WORCESTER,Not Reported,LEWIS STREET,,,Local police
3425391,4/14/2013,1:30 PM,WORCESTER,Property damage only (none injured),FAIRMONT AVENUE / HAMILTON STREET,,,Local police
3425395,4/24/2013,8:45 AM,WORCESTER,Property damage only (none injured),GRAFTON STREET,,,Local police
3425401,4/23/2013,2:43 PM,WORCESTER,Property damage only (none injured),DORCHESTER STREET / PROVIDENCE STREET,,,Local police
3425436,4/23/2013,10:19 AM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / MCKEON ROAD / CAMBRIDGE STREET,,,Local police
3428355,5/10/2013,8:58 PM,WORCESTER,Property damage only (none injured),Rte 290 W,,,State police
3428357,5/16/2013,8:00 AM,WORCESTER,Non-fatal injury,Rte 290 E,,,State police
3430116,4/12/2013,6:30 PM,WORCESTER,Non-fatal injury,CAMBRIDGE STREET,CHELSEA STREET,,State police
3430460,5/15/2013,4:33 PM,WORCESTER,Property damage only (none injured),MILLBURY STREET / ASHMONT AVENUE /,,,State police
3453076,6/5/2013,5:09 PM,WORCESTER,Property damage only (none injured),Rte 290 W,UNKNOWN,,State police
3481762,6/5/2013,5:51 PM,WORCESTER,Non-fatal injury,PURPLE HEART HIGHWAY Rte 146 N,INTERSTATE 290 Rte 290 E,,State police
3491495,1/3/2013,12:51 AM,WORCESTER,Property damage only (none injured),DOUGLAS COURT / DOUGLAS STREET,,,Local police
3498732,10/13/2012,12:25 PM,WORCESTER,Not Reported,HOUGHTON STREET,,,Local police
3498931,11/5/2012,4:00 PM,WORCESTER,Property damage only (none injured),CANTERBURY STREET / WALPOLE STREET,,,Local police
3499231,11/4/2012,5:05 PM,WORCESTER,Non-fatal injury,VERNON STREET / ALPINE STREET,,,Local police
3499232,11/4/2012,3:53 AM,WORCESTER,Non-fatal injury,GRAFTON STREET,,,Local police
3499432,11/3/2012,4:30 PM,WORCESTER,Property damage only (none injured),WARD STREET,,,Local police
3532750,5/31/2013,12:22 PM,WORCESTER,Property damage only (none injured),VERNON STREET / DORCHESTER STREET,,,Local police
3532752,5/31/2013,12:08 PM,WORCESTER,Property damage only (none injured),ENDICOTT STREET / MILLBURY STREET,,,Local police
3532771,5/11/2013,2:10 AM,WORCESTER,Property damage only (none injured),HARDING STREET / ENDICOTT STREET,,,Local police
3533833,5/4/2013,11:05 AM,WORCESTER,Non-fatal injury,CAMBRIDGE STREET / DWIGHT STREET,,,Local police
3533931,3/19/2013,7:39 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / CAMP STREET,,,Local police
3534332,5/6/2013,12:49 PM,WORCESTER,Non-fatal injury,CAMBRIDGE STREET / SOUTHBRIDGE STREET,,,Local police
3535262,5/5/2013,4:12 PM,WORCESTER,Non-fatal injury,CAMBRIDGE STREET / CAMP STREET,,,Local police
3535268,5/27/2013,11:45 AM,WORCESTER,Non-fatal injury,CAMBRIDGE STREET,,,Local police
3535333,5/5/2013,3:40 AM,WORCESTER,Property damage only (none injured),HILLSIDE STREET Rte 8 N,,,Local police
3536432,5/3/2013,7:44 AM,WORCESTER,Not Reported,DORCHESTER STREET,,,Local police
3536936,4/14/2013,8:37 PM,WORCESTER,Non-fatal injury,CAMBRIDGE STREET / SOUTHBRIDGE STREET,,,Local police
3537036,5/6/2013,5:30 PM,WORCESTER,Property damage only (none injured),CANTERBURY STREET / CAMBRIDGE STREET,,,Local police
3540462,5/24/2013,5:03 PM,WORCESTER,Not Reported,INGLESIDE AVENUE,,,Local police
3540466,5/24/2013,3:46 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET,,,Local police
3540472,5/24/2013,10:45 AM,WORCESTER,Not Reported,CAMBRIDGE STREET,,,Local police
3540521,5/21/2013,6:59 PM,WORCESTER,Non-fatal injury,DORCHESTER STREET / VALE STREET,,,Local police
3540523,5/21/2013,5:20 PM,WORCESTER,Property damage only (none injured),GRAFTON STREET,,,Local police
3540763,5/30/2013,11:03 PM,WORCESTER,Non-fatal injury,WEBSTER STREET Rte 12 N,FREMONT STREET,,Local police
3540768,5/30/2013,8:30 AM,WORCESTER,Property damage only (none injured),STAFFORD STREET,VICTOR AVENUE,,Local police
3541468,5/20/2013,12:32 PM,WORCESTER,Property damage only (none injured),PILGRIM AVENUE / HAMILTON STREET,,,Local police
3541482,5/9/2013,8:06 AM,WORCESTER,Non-fatal injury,DORCHESTER STREET / PROVIDENCE STREET,,,Local police
3543279,5/28/2013,1:30 PM,WORCESTER,Not Reported,VERNON STREET / ENDICOTT STREET,,,Local police
3548757,5/4/2013,11:32 AM,WORCESTER,Property damage only (none injured),DWIGHT STREET / CAMBRIDGE STREET,,,Local police
3548763,5/11/2013,4:19 PM,WORCESTER,Property damage only (none injured),WEBSTER STREET,FREMONT STREET,,Local police
3556333,6/3/2013,11:19 AM,WORCESTER,Property damage only (none injured),STAFFORD STREET,JAMES STREET Rte 15 N,,Local police
3556917,6/27/2013,1:34 PM,WORCESTER,Non-fatal injury,QUINSIGAMOND AVENUE / CAMBRIDGE STREET,,,Local police
3556921,6/11/2013,7:20 AM,WORCESTER,Not Reported,CAMBRIDGE STREET,,,Local police
3560221,6/30/2013,10:58 PM,WORCESTER,Non-fatal injury,CAMBRIDGE STREET / CANTERBURY STREET,,,Local police
3560229,6/26/2013,1:25 PM,WORCESTER,Not Reported,CANTERBURY STREET / WALPOLE STREET,,,Local police
3560542,6/24/2013,10:24 PM,WORCESTER,Property damage only (none injured),FAIRMONT AVENUE,,,Local police
3560544,6/24/2013,7:25 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / KANSAS STREET,,,Local police
3560558,6/23/2013,5:45 PM,WORCESTER,Property damage only (none injured),PERRY AVENUE / SUFFIELD STREET,,,Local police
3560582,6/24/2013,5:09 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / MCKEON ROAD,,,Local police
3560593,6/20/2013,1:34 PM,WORCESTER,Not Reported,LEBANON STREET,,,Local police
3560608,6/30/2013,7:44 AM,WORCESTER,Non-fatal injury,DORCHESTER STREET,,,Local police
3560612,6/29/2013,12:24 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET,,,Local police
3560613,6/29/2013,12:00 PM,WORCESTER,Not Reported,AETNA STREET,,,Local police
3561510,6/20/2013,11:10 AM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET,,,Local police
3561527,6/3/2013,7:00 AM,WORCESTER,Property damage only (none injured),FAIRMONT AVENUE / HAMILTON STREET,,,Local police
3561559,6/19/2013,8:44 AM,WORCESTER,Property damage only (none injured),SEYMOUR STREET / MILLBURY STREET,,,Local police
3561640,6/2/2013,12:00 PM,WORCESTER,Non-fatal injury,QUINSIGAMOND AVENUE Rte 146 N,CAMBRIDGE STREET,,Local police
3561643,6/2/2013,12:00 PM,WORCESTER,Not Reported,CAMP STREET,,,Local police
3561646,6/2/2013,9:06 AM,WORCESTER,Property damage only (none injured),WINTHROP STREET,,,Local police
3561671,6/1/2013,12:35 PM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET,,,Local police
3561954,6/6/2013,3:15 PM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET,,,Local police
3561980,6/6/2013,8:00 AM,WORCESTER,Property damage only (none injured),VERNON STREET / ENDICOTT STREET,,,Local police
3561981,6/6/2013,8:35 AM,WORCESTER,Not Reported,ENDICOTT STREET,,,Local police
3562014,6/14/2013,1:49 AM,WORCESTER,Property damage only (none injured),MILLBURY STREET / ASHMONT AVENUE,,,Local police
3562016,6/14/2013,12:07 AM,WORCESTER,Unknown,CAMP STREET / SOUTHGATE STREET,,,Local police
3562042,6/4/2013,3:15 PM,WORCESTER,Non-fatal injury,HAMILTON STREET / ELMIRE AVENUE / HARRINGTON WAY,,,Local police
3562049,6/8/2013,11:40 AM,WORCESTER,Not Reported,CANTERBURY STREET / CAMBRIDGE STREET,,,Local police
3562055,6/11/2013,4:25 PM,WORCESTER,Non-fatal injury,SALFORD STREET / VALE STREET,,,Local police
3562056,6/11/2013,4:25 PM,WORCESTER,Property damage only (none injured),STAFFORD STREET / LAVALLEE TERRACE,,,Local police
3562075,6/7/2013,12:20 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / CHELSEA STREET,,,Local police
3562079,6/7/2013,7:29 AM,WORCESTER,Property damage only (none injured),STAFFORD STREET,,,Local police
3562133,6/15/2013,1:35 PM,WORCESTER,Property damage only (none injured),GRANDVIEW AVENUE / STAFFORD STREET,JAMES STREET,,Local police
3562647,6/13/2013,6:00 PM,WORCESTER,Property damage only (none injured),MCKEON ROAD / CAMBRIDGE STREET,,,Local police
3562661,6/12/2013,6:00 PM,WORCESTER,Not Reported,HOUGHTON STREET,,,Local police
3562665,6/12/2013,3:35 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / CANTERBURY STREET,,,Local police
3573082,6/6/2013,9:40 AM,WORCESTER,Property damage only (none injured),WEBSTER PLACE,SOUTHERN AVENUE,,Local police
3575093,6/8/2013,12:00 PM,WORCESTER,Not Reported,SHANNON STREET,DORCHESTER STREET,,Local police
3588178,6/19/2013,4:36 PM,WORCESTER,Property damage only (none injured),WEBSTER STREET / JACQUES STREET,,,Local police
3588248,6/25/2013,9:28 PM,WORCESTER,Non-fatal injury,COMMONWEALTH AVENUE,,,Local police
3590579,9/18/2013,6:55 AM,WORCESTER,Non-fatal injury,Rte 290 E,UNKNOWN,,State police
3591445,7/10/2013,11:40 PM,WORCESTER,Not Reported,DORCHESTER STREET,,,Local police
3591470,7/5/2013,4:29 PM,WORCESTER,Property damage only (none injured),INGLESIDE AVENUE,,,Local police
3592473,7/3/2013,4:35 PM,WORCESTER,Property damage only (none injured),WINTHROP STREET / VERNON STREET,,,Local police
3592549,7/23/2013,4:48 PM,WORCESTER,Not Reported,CAMBRIDGE STREET / SOUTHBRIDGE STREET,,,Local police
3593183,6/25/2013,11:21 AM,WORCESTER,Not Reported,CAMBRIDGE STREET,,,Local police
3594067,7/28/2013,3:55 PM,WORCESTER,Non-fatal injury,HOUGHTON STREET,,,Local police
3594460,7/21/2013,2:10 AM,WORCESTER,Property damage only (none injured),HAMILTON STREET,,,Local police
3594750,7/20/2013,3:17 PM,WORCESTER,Non-fatal injury,HAMILTON STREET / FAIRMONT AVENUE,,,Local police
3594753,7/20/2013,12:16 PM,WORCESTER,Non-fatal injury,HAMILTON STREET,,,Local police
3594794,7/18/2013,5:22 PM,WORCESTER,Non-fatal injury,PERRY AVENUE / SEYMOUR STREET,,,Local police
3595648,7/17/2013,6:40 PM,WORCESTER,Non-fatal injury,DORCHESTER STREET / HOUGHTON STREET,,,Local police
3595664,7/16/2013,7:25 PM,WORCESTER,Non-fatal injury,WEBSTER STREET / FREMONT STREET,,,Local police
3595699,7/15/2013,2:37 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET,,,Local police
3595709,7/26/2013,1:00 PM,WORCESTER,Property damage only (none injured),HAMILTON STREET / PLANTATION STREET,,,Local police
3595722,7/25/2013,4:01 PM,WORCESTER,Property damage only (none injured),AETNA STREET / MENDON STREET,,,Local police
3600026,5/15/2013,11:30 AM,WORCESTER,Not Reported,PROVIDENCE STREET / DORCHESTER STREET,,,Local police
3600207,7/14/2013,9:27 AM,WORCESTER,Property damage only (none injured),PILGRIM AVENUE,,,Local police
3600248,5/25/2013,12:30 PM,WORCESTER,Not Reported,PERRY AVENUE / SEYMOUR STREET,,,Local police
3600940,7/12/2013,11:23 AM,WORCESTER,Not Reported,DORCHESTER STREET / ARLINGTON STREET,,,Local police
3601790,7/24/2013,11:45 PM,WORCESTER,Property damage only (none injured),JAMES STREET,,,Local police
3601956,7/23/2013,1:00 PM,WORCESTER,Property damage only (none injured),WEBSTER STREET,,,Local police
3601963,7/23/2013,11:39 AM,WORCESTER,Property damage only (none injured),MILLBURY STREET / SEYMOUR STREET,,,Local police
3604463,8/27/2013,11:11 AM,WORCESTER,Property damage only (none injured),KANSAS STREET / CAMBRIDGE STREET,,,Local police
3604488,8/24/2013,2:30 PM,WORCESTER,Not Reported,WEBSTER STREET,,,Local police
3604526,8/16/2013,4:10 PM,WORCESTER,Property damage only (none injured),PLANTATION STREET / LEON STREET,,,Local police
3604876,8/8/2013,11:39 AM,WORCESTER,Not Reported,CAMBRIDGE STREET,,,Local police
3604877,8/9/2013,8:18 AM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET,,,Local police
3604920,8/24/2013,12:00 PM,WORCESTER,Property damage only (none injured),PILGRIM AVENUE,,,Local police
3604921,8/24/2013,2:56 PM,WORCESTER,Non-fatal injury,HARDING STREET Rte 10 E / ENDICOTT STREET,,,Local police
3604926,8/23/2013,9:30 PM,WORCESTER,Property damage only (none injured),VERNON STREET,,,Local police
3604953,8/31/2013,12:12 PM,WORCESTER,Property damage only (none injured),GRAFTON STREET,,,Local police
3604958,8/21/2013,7:04 PM,WORCESTER,Property damage only (none injured),DORCHESTER STREET / PLANE STREET,,,Local police
3604959,8/31/2013,12:24 AM,WORCESTER,Property damage only (none injured),WALPOLE STREET,SOUTHGATE STREET,,Local police
3605046,8/17/2013,4:00 PM,WORCESTER,Not Reported,CUBA ROAD,,DRIVEWAY,Local police
3605136,8/20/2013,7:30 AM,WORCESTER,Property damage only (none injured),STAFFORD STREET / JAMES STREET,,,Local police
3605162,8/19/2013,1:00 PM,WORCESTER,Not Reported,CAMBRIDGE STREET / MCKEON ROAD,,,Local police
3605610,8/30/2013,10:25 AM,WORCESTER,Non-fatal injury,CAMBRIDGE STREET / CHELSEA STREET,,,Local police
3605613,8/30/2013,8:25 AM,WORCESTER,Property damage only (none injured),ENDICOTT STREET / VERNON STREET,,,Local police
3605618,8/30/2013,12:38 AM,WORCESTER,Property damage only (none injured),VERNON STREET / HILLSIDE STREET,,,Local police
3605708,8/1/2013,4:00 PM,WORCESTER,Non-fatal injury,CAMBRIDGE STREET / CANTERBURY STREET,,,Local police
3605721,8/3/2013,6:20 PM,WORCESTER,Non-fatal injury,STAFFORD STREET,,,Local police
3605751,8/27/2013,12:29 PM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET,,,Local police
3605752,8/27/2013,9:30 AM,WORCESTER,Property damage only (none injured),HAMILTON STREET / ALMONT AVENUE,,,Local police
3605795,8/9/2013,6:10 PM,WORCESTER,Property damage only (none injured),HILLSIDE STREET / STERLING STREET,,,Local police
3605802,8/9/2013,1:06 PM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET,,,Local police
3605824,8/12/2013,10:45 AM,WORCESTER,Not Reported,VERNON STREET / WINTHROP STREET,,,Local police
3605931,8/11/2013,9:19 PM,WORCESTER,Property damage only (none injured),LEBANON STREET,,,Local police
3605970,8/6/2013,1:45 PM,WORCESTER,Property damage only (none injured),HAMILTON STREET,,,Local police
3606221,8/5/2013,7:45 AM,WORCESTER,Not Reported,PERRY AVENUE,,EUCLID,Local police
3606223,8/4/2013,6:45 PM,WORCESTER,Property damage only (none injured),SEYMOUR STREET,,,Local police
3606226,8/4/2013,2:40 PM,WORCESTER,Non-fatal injury,VERNON STREET / WINTHROP STREET,,,Local police
3606434,8/16/2013,4:36 PM,WORCESTER,Unknown,LEBANON STREET,,,Local police
3606438,8/4/2013,2:11 AM,WORCESTER,Unknown,FREMONT STREET,,,Local police
3606440,8/3/2013,6:24 PM,WORCESTER,Property damage only (none injured),DORCHESTER STREET / HOUGHTON STREET,,,Local police
3606453,8/5/2013,6:44 PM,WORCESTER,Property damage only (none injured),FREELAND STREET / CAMBRIDGE STREET,,,Local police
3607532,8/13/2013,6:19 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / CAMP STREET,,,Local police
3608577,10/15/2013,1:50 PM,WORCESTER,Property damage only (none injured),Rte 290 E,UNKNOWN,,State police
3613494,10/16/2013,7:47 PM,WORCESTER,Property damage only (none injured),Rte 290 W,UNKNOWN,,State police
3613496,10/20/2013,12:30 AM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / SOUTHBRIDGE STREET /,,,State police
3655772,11/9/2013,4:00 PM,WORCESTER,Property damage only (none injured),HARDING STREET,SEYMOUR STREET,,State police
3656767,9/5/2013,2:17 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET,,,Local police
3656780,9/5/2013,12:00 PM,WORCESTER,Not Reported,VERNON STREET / WINTHROP STREET,,,Local police
3657135,9/25/2013,7:45 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / QUINSIGAMOND AVENUE,,,Local police
3657459,11/12/2013,9:03 AM,WORCESTER,Property damage only (none injured),Rte 290 E,UNKNOWN,,State police
3657691,9/13/2013,8:40 AM,WORCESTER,Property damage only (none injured),HAMILTON STREET / FAIRMONT AVENUE,,,Local police
3657715,9/11/2013,4:22 PM,WORCESTER,Non-fatal injury,WEBSTER STREET / FREMONT STREET,,,Local police
3657735,9/22/2013,2:02 PM,WORCESTER,Property damage only (none injured),STAFFORD STREET / JAMES STREET,,,Local police
3657973,11/15/2013,6:31 PM,WORCESTER,Non-fatal injury,Rte 290 E,UNKNOWN,,State police
3658735,9/9/2013,12:00 PM,WORCESTER,Not Reported,STONE STREET / PERRY AVENUE,,,Local police
3658845,9/22/2013,6:34 PM,WORCESTER,Non-fatal injury,CAMBRIDGE STREET / WOODWARD STREET,,,Local police
3658847,9/22/2013,2:15 PM,WORCESTER,Not Reported,ETHEL PLACE,,,Local police
3659428,9/25/2013,7:08 AM,WORCESTER,Not Reported,PERRY AVENUE,Rte 10,,Local police
3659445,9/24/2013,9:02 AM,WORCESTER,Property damage only (none injured),VERNON STREET Rte 10 N / ENDICOTT STREET,,,Local police
3661265,9/27/2013,10:56 AM,WORCESTER,Not Reported,PROVIDENCE STREET,,THE STORE,Local police
3661371,9/27/2013,8:30 PM,WORCESTER,Property damage only (none injured),CAMBRIDGE STREET / MCKEON ROAD,,,Local police
3661826,9/22/2013,10:45 AM,WORCESTER,Not Reported,VERNON TERRACE,,,Local police
3661871,9/20/2013,12:40 PM,WORCESTER,Property damage only (none injured),ILLINOIS STREET / RICHARDS STREET,,,Local police
3661942,9/17/2013,7:21 AM,WORCESTER,Non-fatal injury,ACTON STREET / VALE STREET,,,Local police
3664913,11/5/2013,6:40 AM,WORCESTER,Non-fatal injury,Rte 290 E,UNKNOWN,,State police
3664917,11/19/2013,8:55 AM,WORCESTER,Non-fatal injury,Rte 290 E,UNKNOWN,,State police
3664920,11/21/2013,5:30 PM,WORCESTER,Property damage only (none injured),Rte 290 E,UNKNOWN,,State police
3664926,11/22/2013,4:55 PM,WORCESTER,Property damage only (none injured),Rte 290 E,UNKNOWN,,State police
3666537,11/25/2013,5:24 PM,WORCESTER,Property damage only (none injured),Rte 290 E,,,State police
3969426,10/22/2014,11:40 AM,WORCESTER,Property damage only (none injured),ARTHUR STREET / GRAFTON STREET,,,Local police
4000607,9/8/2014,3:35 PM,WORCESTER,Property damage only (none injured),HAMILTON STREET / PLANTATION STREET,,,Local police
4000615,9/8/2014,9:24 AM,WORCESTER,Property damage only (none injured),LUDLOW STREET,,,Local police
4000617,9/8/2014,7:36 AM,WORCESTER,Property damage only (none injured),ENDICOTT STREET,HARDING STREET,,Local police
4053946,3/1/2015,9:45 PM,WORCESTER,Property damage only (none injured),BARCLAY STREET / AETNA STREET,,,Local police
4057923,3/5/2015,1:40 PM,WORCESTER,Not Reported,CANTON STREET,,,Local police
4061407,3/21/2015,1:52 PM,WORCESTER,Unknown,PERRY AVENUE,,,Local police
