Crash Number,Crash Date,Crash Time,City/Town,Crash Severity,Roadway,Near Intersection Roadway,Landmark,Police Agency
3323170,7/23/2012,3:02 AM,WORCESTER,Not Reported,WINCHESTER AVENUE,,,Local police
3323364,7/21/2012,3:47 PM,WORCESTER,Not Reported,POND STREET,GREEN STREET,1 POND STREET,Local police
3323369,7/8/2012,12:43 AM,WORCESTER,Non-fatal injury,HARDING STREET / WINTER STREET,,,Local police
3324018,7/7/2012,2:18 AM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET / JACKSON STREET,,,Local police
3324705,7/3/2012,10:00 PM,WORCESTER,Property damage only (none injured),PLANTATION STREET,,,Local police
3325385,7/1/2012,7:02 AM,WORCESTER,Unknown,MAIN STREET / MAY STREET,,,Local police
3326933,7/12/2012,5:16 PM,WORCESTER,Property damage only (none injured),COES STREET,MILL STREET,,Local police
3326969,7/12/2012,3:42 PM,WORCESTER,Property damage only (none injured),GOLD STREET,,,Local police
3327825,7/11/2012,12:42 PM,WORCESTER,Non-fatal injury,Rte 9 / MAIN STREET / KILBY STREET,,,Local police
3327920,10/2/2012,4:12 AM,WORCESTER,Property damage only (none injured),MAIN STREET / LUDLOW STREET,,,Local police
3327968,7/9/2012,11:00 PM,WORCESTER,Non-fatal injury,MAIN STREET / LUDLOW STREET,,,Local police
3330967,7/5/2012,8:49 AM,WORCESTER,Not Reported,MAIN STREET,LAGRANGE STREET,,Local police
3330989,7/5/2012,6:45 AM,WORCESTER,Non-fatal injury,APRICOT STREET / GODDARD MEMORIAL DRIVE,,,Local police
3338832,9/19/2012,2:10 PM,WORCESTER,Property damage only (none injured),MAIN STREET / KING STREET,,,Local police
3341810,1/3/2013,4:47 AM,WORCESTER,Non-fatal injury,Rte 290 E,,,State police
3342259,9/21/2012,11:00 AM,WORCESTER,Property damage only (none injured),MAIN STREET / KILBY STREET,,,Local police
3342289,9/6/2012,5:40 PM,WORCESTER,Property damage only (none injured),SUFFOLK STREET,,,Local police
3343938,8/21/2012,8:14 PM,WORCESTER,Non-fatal injury,MAIN STREET / KING STREET,,,Local police
3344470,8/20/2012,4:56 PM,WORCESTER,Non-fatal injury,GREEN STREET,,,Local police
3344472,8/20/2012,12:53 PM,WORCESTER,Non-fatal injury,GOLD STREET,,,Local police
3347278,10/17/2012,12:54 PM,WORCESTER,Non-fatal injury,CASTLE STREET / MAIN STREET,OREAD STREET,,Local police
3347340,8/3/2012,3:02 PM,WORCESTER,Not Reported,HARRINGTON WAY,,,Local police
3347360,8/2/2012,12:45 AM,WORCESTER,Property damage only (none injured),MAIN STREET,KILBY STREET,,Local police
3347409,8/1/2012,11:21 PM,WORCESTER,Property damage only (none injured),HARDING STREET / WINTER STREET,,,Local police
3347776,8/16/2012,6:20 PM,WORCESTER,Not Reported,BENEFIT TERRACE,,,Local police
3347779,8/18/2012,12:50 PM,WORCESTER,Not Reported,BEACON STREET / OREAD STREET,,,Local police
3347822,8/17/2012,4:12 PM,WORCESTER,Property damage only (none injured),MAIN STREET / BEAVER STREET,,,Local police
3347932,8/1/2012,12:33 PM,WORCESTER,Non-fatal injury,PARK AVENUE,,BP GAS DRIVEWAY,Local police
3348454,8/12/2012,2:31 AM,WORCESTER,Non-fatal injury,APRICOT STREET,WILDWOOD AVENUE,,Local police
3348480,8/12/2012,2:00 AM,WORCESTER,Non-fatal injury,MAIN STREET / HAMMOND STREET,,,Local police
3348555,8/27/2012,00:98 AM,WORCESTER,Not Reported,MAYWOOD STREET / FLORENCE STREET,,,Local police
3349838,1/26/2013,1:00 PM,WORCESTER,Property damage only (none injured),Rte 290 W,,,State police
3350175,8/23/2012,2:46 PM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
3350184,8/5/2012,7:35 AM,WORCESTER,Not Reported,BIRCH STREET,,,Local police
3351014,10/16/2012,3:09 PM,WORCESTER,Property damage only (none injured),GREEN STREET / HARRISON STREET,,,Local police
3351022,4/21/2012,2:13 AM,WORCESTER,Property damage only (none injured),WINTER STREET,,,Local police
3351027,4/20/2012,8:00 PM,WORCESTER,Property damage only (none injured),MAIN STREET / WYMAN STREET,,,Local police
4032701,3/3/2015,8:00 AM,WORCESTER,Property damage only (none injured),FRANCIS J. MCGRATH BOULEVARD,,,Local police
4055138,2/6/2015,4:36 PM,WORCESTER,Non-fatal injury,FRANCIS J. MCGRATH BOULEVARD / MYRTLE STREET,,,Local police
4077381,7/30/2015,12:40 PM,WORCESTER,Non-fatal injury,MAIN STREET,,,Local police
4077788,5/16/2015,3:59 PM,WORCESTER,Non-fatal injury,BENEFIT STREET,,,Local police
4077858,5/22/2015,2:25 PM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET / MADISON STREET,,SHELL GAS,Local police
4077866,5/22/2015,10:01 AM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET,,,Local police
4077870,5/22/2015,12:45 AM,WORCESTER,Property damage only (none injured),ORIENT STREET,,,Local police
4077886,5/16/2015,11:35 AM,WORCESTER,Property damage only (none injured),MADISON STREET / GOLD STREET,,,Local police
4077889,5/21/2015,6:54 PM,WORCESTER,Property damage only (none injured),OREAD STREET,,,Local police
4077890,5/12/2015,5:47 PM,WORCESTER,Non-fatal injury,BENEFIT STREET / BEACON STREET,,,Local police
4077905,5/12/2015,12:15 PM,WORCESTER,Unknown,FRANCIS J. MCGRATH BOULEVARD / HERMON STREET,,,Local police
4077913,5/14/2015,5:02 PM,WORCESTER,Property damage only (none injured),MADISON STREET,,,Local police
4078525,5/1/2015,4:57 PM,WORCESTER,Non-fatal injury,MAIN STREET,,,Local police
4078549,4/30/2015,1:45 PM,WORCESTER,Not Reported,HARRISON STREET,,,Local police
4078554,3/13/2015,1:42 PM,WORCESTER,Unknown,MAIN STREET / HENSHAW STREET,,,Local police
4079812,5/9/2015,1:10 PM,WORCESTER,Not Reported,MAIN STREET / MAY STREET,,,Local police
4079826,5/8/2015,8:35 AM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
4082718,6/3/2015,7:23 PM,WORCESTER,Property damage only (none injured),PARK AVENUE,,,Local police
4082727,6/2/2015,5:19 PM,WORCESTER,Non-fatal injury,MAIN STREET,,,Local police
4082738,6/2/2015,8:29 AM,WORCESTER,Property damage only (none injured),PARK AVENUE,,,Local police
4082758,3/31/2015,9:32 AM,WORCESTER,Property damage only (none injured),MAIN STREET / NORWOOD STREET,,,Local police
4082761,6/5/2015,12:11 PM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
4082766,6/6/2015,4:45 AM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
4082767,6/5/2015,10:45 AM,WORCESTER,Property damage only (none injured),TEMPLE STREET,,,Local police
4082771,6/6/2015,3:30 AM,WORCESTER,Property damage only (none injured),GODDARD MEMORIAL DRIVE / MAIN STREET,,,Local police
3118056,5/24/2012,8:05 AM,WORCESTER,Not Reported,RAMP-RT 122 TO RT 290 EB,,,State police
3265567,3/14/2012,6:07 PM,WORCESTER,Non-fatal injury,MADISON STREET,,,Local police
3265573,3/14/2012,2:15 PM,WORCESTER,Property damage only (none injured),MAIN STREET / CLAREMONT STREET,,,Local police
3265587,3/14/2012,9:12 AM,WORCESTER,Non-fatal injury,MAIN STREET Rte 9 W / CLEVELAND AVENUE,,,Local police
3265637,4/27/2012,11:18 AM,WORCESTER,Non-fatal injury,MAIN STREET Rte 9 E / GODDARD MEMORIAL DRIVE / MAIN STREET,,,Local police
3265658,3/31/2012,2:25 AM,WORCESTER,Property damage only (none injured),GRAFTON STREET,,,Local police
3265668,3/30/2012,4:15 PM,WORCESTER,Non-fatal injury,MAIN STREET,,,Local police
3265675,4/28/2012,1:40 AM,WORCESTER,Property damage only (none injured),MILL STREET,,ZOOTS CLEANERS,Local police
3265678,4/28/2012,9:11 AM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET,,,Local police
3265690,4/25/2012,9:01 PM,WORCESTER,Unknown,MAIN STREET / CRYSTAL STREET,,,Local police
3265692,3/30/2012,2:12 PM,WORCESTER,Not Reported,MAIN STREET,,,Local police
3265694,3/30/2012,1:05 PM,WORCESTER,Property damage only (none injured),MAY STREET,,,Local police
3265736,3/15/2012,9:49 PM,WORCESTER,Property damage only (none injured),HAMMOND STREET,,,Local police
3265744,3/25/2012,5:50 PM,WORCESTER,Unknown,NORFOLK STREET,,,Local police
3265747,3/25/2012,9:43 AM,WORCESTER,Property damage only (none injured),NORWOOD STREET / MAIN STREET,,,Local police
3265907,3/8/2012,7:00 PM,WORCESTER,Property damage only (none injured),PARK AVENUE / BEAVER STREET,,,Local police
3266039,3/24/2012,12:00 AM,WORCESTER,Not Reported,COES STREET,,,Local police
3266040,3/24/2012,12:00 PM,WORCESTER,Not Reported,WYMAN STREET,,,Local police
3266123,3/4/2012,11:58 PM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET,,,Local police
3266281,3/7/2012,3:43 PM,WORCESTER,Non-fatal injury,MAIN STREET / BEAVER STREET,,,Local police
3266298,3/14/2012,9:15 PM,WORCESTER,Property damage only (none injured),PARK AVENUE,,,Local police
3266312,3/6/2012,8:38 AM,WORCESTER,Property damage only (none injured),BROOKLINE STREET / TALLAWANDA DRIVE,,,Local police
3266347,3/4/2012,6:30 PM,WORCESTER,Property damage only (none injured),MAIN STREET / LUDLOW STREET,,,Local police
3266431,3/4/2012,1:07 AM,WORCESTER,Property damage only (none injured),HARDING STREET,,,Local police
3279516,6/12/2012,11:30 AM,WORCESTER,Property damage only (none injured),MADISON STREET,Rte 122,,Local police
3279557,6/8/2012,5:30 PM,WORCESTER,Non-fatal injury,MAIN STREET / EUREKA STREET,,,Local police
3323372,7/23/2012,1:34 PM,WORCESTER,Fatal injury,PARK AVENUE,,,Local police
3342254,9/30/2012,1:25 AM,WORCESTER,Property damage only (none injured),POND STREET / WATER STREET,,,Local police
3348321,8/27/2012,2:38 PM,WORCESTER,Property damage only (none injured),BEACON STREET / OREAD STREET,,,Local police
3348325,8/27/2012,1:52 PM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET,,,Local police
3348779,8/28/2012,1:15 PM,WORCESTER,Property damage only (none injured),BEAVER STREET / FLORENCE STREET,,,Local police
3348783,8/28/2012,11:02 AM,WORCESTER,Property damage only (none injured),HERMON STREET,,,Local police
3349469,8/16/2012,8:15 AM,WORCESTER,Not Reported,HAMMOND STREET / MAIN STREET /,,,Local police
3349475,8/11/2012,11:30 AM,WORCESTER,Property damage only (none injured),NORWOOD STREET,,,Local police
3349588,8/23/2012,4:23 PM,WORCESTER,Property damage only (none injured),PARK AVENUE / LOVELL STREET,,,Local police
3349628,8/25/2012,12:07 PM,WORCESTER,Non-fatal injury,PARK AVENUE Rte 12 S,,OCONNOR BROTHERS,Local police
3349635,8/25/2012,12:06 PM,WORCESTER,Not Reported,SOUTHBRIDGE STREET / QUINSIGAMOND AVENUE,,,Local police
3351221,2/1/2013,7:30 PM,WORCESTER,Property damage only (none injured),Rte 290 W,,,State police
3351534,2/6/2013,8:55 AM,WORCESTER,Non-fatal injury,Rte 290,,,State police
3352359,8/10/2012,10:57 AM,WORCESTER,Property damage only (none injured),KING STREET / MAIN STREET,,,Local police
3352361,8/10/2012,8:46 AM,WORCESTER,Non-fatal injury,BEACON STREET,,,Local police
3352367,8/9/2012,12:00 PM,WORCESTER,Non-fatal injury,WINTER STREET / WATER STREET,,,Local police
3352405,11/29/2012,5:32 PM,WORCESTER,Property damage only (none injured),GREEN STREET,,,Local police
3352515,8/5/2012,6:23 PM,WORCESTER,Not Reported,GREEN STREET,,,Local police
3352523,8/6/2012,12:40 PM,WORCESTER,Non-fatal injury,PARK AVENUE,,SAKURA TOKYO,Local police
3353107,8/7/2012,12:32 PM,WORCESTER,Property damage only (none injured),WOODLAND STREET / LOUDEN STREET,,,Local police
3353153,8/6/2012,10:07 AM,WORCESTER,Not Reported,MAIN STREET / KILBY STREET,,,Local police
3353344,11/19/2012,12:30 PM,WORCESTER,Property damage only (none injured),HARRIS COURT / JACKSON STREET,,,Local police
3357077,10/3/2012,12:34 PM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
3358062,12/14/2012,7:50 PM,WORCESTER,Non-fatal injury,KING STREET / MAIN STREET,,,Local police
3358064,10/25/2012,12:00 AM,WORCESTER,Non-fatal injury,FRANKLIN STREET,,,Local police
3358437,12/22/2012,00:98 AM,WORCESTER,Not Reported,BENEFIT STREET,,,Local police
3358977,2/17/2013,3:30 AM,WORCESTER,Property damage only (none injured),Rte 290 W,,,State police
3359074,12/3/2012,1:10 PM,WORCESTER,Property damage only (none injured),GARDNER STREET,,,Local police
3359082,10/26/2012,5:33 PM,WORCESTER,Non-fatal injury,PARK AVENUE,,,Local police
3359163,10/22/2012,2:30 PM,WORCESTER,Property damage only (none injured),MAIN STREET / MAYWOOD STREET,,,Local police
3359214,10/29/2012,12:34 PM,WORCESTER,Not Reported,BEACON STREET,RIPLEY STREET,,Local police
3359384,10/19/2012,6:45 PM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
3359652,2/19/2013,3:50 PM,WORCESTER,Property damage only (none injured),Rte 290 W,,,State police
3359832,12/4/2012,3:54 PM,WORCESTER,Property damage only (none injured),WASHINGTON STREET,,,Local police
3359846,12/16/2012,10:27 AM,WORCESTER,Property damage only (none injured),WEST LAKE STREET,,,Local police
3359862,12/19/2012,8:00 AM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
3359875,12/21/2012,6:57 PM,WORCESTER,Property damage only (none injured),WINTER STREET / HARDING STREET,,,Local police
3359962,10/22/2012,4:41 PM,WORCESTER,Non-fatal injury,MAIN STREET,,,Local police
3360059,11/30/2012,4:55 PM,WORCESTER,Non-fatal injury,LOWELL STREET / PARK AVENUE,BEAVER STREET,,Local police
3360530,10/2/2012,3:50 PM,WORCESTER,Non-fatal injury,WAYNE STREET,,,Local police
3360579,10/15/2012,1:32 PM,WORCESTER,Not Reported,GREEN STREET,,,Local police
3360587,10/15/2012,8:45 AM,WORCESTER,Non-fatal injury,BEAVER STREET / BIRCH STREET,,,Local police
3360590,10/15/2012,10:00 PM,WORCESTER,Not Reported,CLEMENT STREET,,,Local police
3360595,10/14/2012,11:00 PM,WORCESTER,Not Reported,GREEN STREET,,,Local police
3360598,10/14/2012,9:20 PM,WORCESTER,Property damage only (none injured),PARK AVENUE,,,Local police
3360753,10/12/2012,12:59 AM,WORCESTER,Property damage only (none injured),HARDING STREET / POND STREET,,,Local police
3360759,10/11/2012,4:50 PM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET,,,Local police
3360770,10/11/2012,12:20 PM,WORCESTER,Not Reported,KILBY STREET / MAIN STREET,,,Local police
3360786,10/10/2012,6:13 PM,WORCESTER,Non-fatal injury,POND STREET / GREEN STREET / GREEN STREET,,,Local police
3360852,10/13/2012,5:05 PM,WORCESTER,Property damage only (none injured),MAY STREET,,,Local police
3360855,10/13/2012,4:45 PM,WORCESTER,Property damage only (none injured),MAY STREET,,,Local police
3361194,11/17/2012,1:45 PM,WORCESTER,Property damage only (none injured),HAMMOND STREET / BEACON STREET,,,Local police
3361197,11/17/2012,1:00 PM,WORCESTER,Property damage only (none injured),HAMMOND STREET / BEACON STREET,,,Local police
3361200,11/17/2012,12:27 AM,WORCESTER,Property damage only (none injured),HARDING STREET,,,Local police
3361215,11/16/2012,10:25 AM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
3361293,11/25/2012,3:32 PM,WORCESTER,Unknown,MAIN STREET,,HILO GAS STATION,Local police
3361304,11/23/2012,2:15 AM,WORCESTER,Property damage only (none injured),QUINSIGAMOND AVENUE / SOUTHBRIDGE STREET,,,Local police
3361358,11/13/2012,3:30 PM,WORCESTER,Non-fatal injury,LUDLOW STREET,,,Local police
3361370,11/13/2012,10:35 AM,WORCESTER,Property damage only (none injured),MILL STREET / PARK AVENUE,,,Local police
3361397,11/1/2012,4:59 PM,WORCESTER,Property damage only (none injured),GREEN STREET / PLYMOUTH STREET,,,Local police
3361431,11/28/2012,8:00 AM,WORCESTER,Non-fatal injury,MAIN STREET,,,Local police
3361498,11/22/2012,1:53 PM,WORCESTER,Property damage only (none injured),HAMMOND STREET / BEACON STREET,,,Local police
3361511,11/19/2012,1:10 PM,WORCESTER,Property damage only (none injured),CASTLE STREET / MAIN STREET,,,Local police
3361515,11/9/2012,8:13 PM,WORCESTER,Property damage only (none injured),MAIN STREET / WYMAN STREET,,,Local police
3361658,10/7/2012,11:22 PM,WORCESTER,Non-fatal injury,HAMMOND STREET,,,Local police
3361880,10/6/2012,7:57 PM,WORCESTER,Non-fatal injury,MAIN STREET,,,Local police
3362087,11/21/2012,10:07 AM,WORCESTER,Property damage only (none injured),WASHINGTON STREET,,,Local police
3362094,12/29/2012,1:25 AM,WORCESTER,Non-fatal injury,MAIN STREET,,,Local police
3362110,12/28/2012,6:00 PM,WORCESTER,Non-fatal injury,MAIN STREET / OBERLIN STREET,,,Local police
3362169,12/1/2012,4:00 AM,WORCESTER,Property damage only (none injured),WILDWOOD AVENUE,,,Local police
3362191,12/1/2012,11:00 AM,WORCESTER,Property damage only (none injured),MAIN STREET / OREAD STREET,BEACON STREET,,Local police
3362233,12/1/2012,2:10 PM,WORCESTER,Not Reported,WINTER STREET,HARDING STREET,,Local police
3362378,12/28/2012,8:44 AM,WORCESTER,Non-fatal injury,APRICOT STREET / MAIN STREET,,,Local police
3362540,12/27/2012,12:30 PM,WORCESTER,Property damage only (none injured),MILL STREET,,,Local police
3362548,12/27/2012,8:35 AM,WORCESTER,Non-fatal injury,PLANTATION STREET,,,Local police
3362568,9/8/2012,3:06 PM,WORCESTER,Property damage only (none injured),PARK AVENUE / MILL STREET,,,Local police
3362582,9/8/2012,10:22 AM,WORCESTER,Property damage only (none injured),GREEN STREET / PLYMOUTH STREET,,,Local police
3363149,9/6/2012,5:41 PM,WORCESTER,Non-fatal injury,MAIN STREET,SYLVAN STREET,,Local police
3363159,9/5/2012,7:38 PM,WORCESTER,Non-fatal injury,MAIN STREET / OBERLIN STREET,,,Local police
3363165,9/5/2012,2:32 PM,WORCESTER,Property damage only (none injured),LUDLOW STREET,MAIN STREET,,Local police
3363167,9/5/2012,11:41 AM,WORCESTER,Property damage only (none injured),PARK AVENUE,BEAVER BROOK PARKWAY,,Local police
3363170,9/2/2012,12:00 AM,WORCESTER,Not Reported,OLIVER STREET / BEAVER STREET,MARBLE STREET,,Local police
3363309,10/30/2012,10:15 AM,WORCESTER,Property damage only (none injured),MAYWOOD STREET / MAIN STREET / CRYSTAL STREET,,,Local police
3363354,11/15/2012,1:00 PM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
3363365,11/6/2012,5:53 PM,WORCESTER,Non-fatal injury,MAIN STREET / MAY STREET / HAMMOND STREET,,,Local police
3363390,11/7/2012,2:00 PM,WORCESTER,Non-fatal injury,TEMPLE STREET / GRAFTON STREET,,,Local police
3363407,11/7/2012,3:46 PM,WORCESTER,Property damage only (none injured),FRANKLIN STREET / SUFFOLK STREET,,,Local police
3363691,1/5/2013,4:00 PM,WORCESTER,Property damage only (none injured),CLEMENT STREET,,,Local police
3363861,9/10/2012,8:45 AM,WORCESTER,Not Reported,WINTER STREET,,,Local police
3363873,9/16/2012,4:03 AM,WORCESTER,Non-fatal injury,MAIN STREET,,,Local police
3363888,9/9/2012,1:55 PM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
3363897,9/16/2012,4:47 PM,WORCESTER,Non-fatal injury,SOUTHBRIDGE STREET / JACKSON STREET,,,Local police
3363915,9/12/2012,4:52 AM,WORCESTER,Non-fatal injury,MAIN STREET,,,Local police
3364203,1/27/2013,1:28 AM,WORCESTER,Non-fatal injury,Rte 290 E,,,State police
3364207,3/2/2013,5:19 PM,WORCESTER,Property damage only (none injured),GREEN STREET,TEMPLE STREET,,State police
3364602,9/1/2012,12:29 PM,WORCESTER,Property damage only (none injured),MADISON STREET / GOLD STREET,,,Local police
3364716,9/21/2012,1:10 PM,WORCESTER,Property damage only (none injured),MAY STREET / MAIN STREET,,,Local police
3365099,9/30/2012,9:40 PM,WORCESTER,Property damage only (none injured),MAIN STREET / HAMMOND STREET,,,Local police
3365134,9/2/2012,9:37 PM,WORCESTER,Property damage only (none injured),MAIN STREET / HAMMOND STREET,,,Local police
3365196,9/2/2012,5:06 AM,WORCESTER,Property damage only (none injured),MILL STREET / PARK AVENUE,,,Local police
3365234,9/28/2012,5:37 AM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
3365253,9/28/2012,2:45 PM,WORCESTER,Property damage only (none injured),MADISON STREET / GOLD STREET,,,Local police
3365309,9/24/2012,11:11 PM,WORCESTER,Non-fatal injury,PARK AVENUE / MILL STREET,,,Local police
3365319,9/24/2012,9:20 AM,WORCESTER,Property damage only (none injured),PARK AVENUE / MILL STREET,,,Local police
3365327,9/23/2012,1:00 PM,WORCESTER,Not Reported,HARDING STREET,,,Local police
3365738,9/26/2012,1:41 PM,WORCESTER,Non-fatal injury,MAIN STREET / CRYSTAL STREET,,,Local police
3365740,9/21/2012,3:08 PM,WORCESTER,Non-fatal injury,MAIN STREET / HAMMOND STREET,,,Local police
3365770,12/13/2012,6:38 AM,WORCESTER,Non-fatal injury,MAIN STREET / ALLEN STREET,,,Local police
3365786,12/10/2012,6:10 AM,WORCESTER,Property damage only (none injured),GRAFTON STREET,,,Local police
3365789,9/19/2012,11:10 AM,WORCESTER,Property damage only (none injured),MAIN STREET / LUDLOW STREET / GODDARD MEMORIAL DRIVE,,,Local police
3366174,9/22/2012,3:12 PM,WORCESTER,Property damage only (none injured),WINTER STREET / GREEN STREET,,,Local police
3366180,9/22/2012,2:29 AM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET,,,Local police
3366192,12/8/2012,12:00 PM,WORCESTER,Not Reported,DOWNING STREET,,,Local police
3366220,12/7/2012,7:16 PM,WORCESTER,Property damage only (none injured),MAIN STREET / HAWTHORNE STREET,,,Local police
3366443,12/22/2012,9:24 PM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
3366448,12/26/2012,9:54 PM,WORCESTER,Non-fatal injury,MAIN STREET,,,Local police
3366488,12/24/2012,12:00 PM,WORCESTER,Not Reported,OREAD STREET,,,Local police
3366524,12/24/2012,8:57 PM,WORCESTER,Property damage only (none injured),GRAFTON STREET / TEMPLE STREET,,,Local police
3366591,12/12/2012,9:00 PM,WORCESTER,Property damage only (none injured),NORFOLK STREET,,,Local police
3366607,1/2/2012,8:19 AM,WORCESTER,Non-fatal injury,FRANKLIN STREET,,ETRE AUTO BODY,Local police
3366872,12/21/2012,7:30 PM,WORCESTER,Property damage only (none injured),MAIN STREET / BENEFIT STREET,,,Local police
3366885,12/21/2012,12:38 PM,WORCESTER,Non-fatal injury,MAIN STREET,,,Local police
3366888,12/20/2012,11:11 AM,WORCESTER,Property damage only (none injured),PARK AVENUE,,,Local police
3366894,12/20/2012,7:00 PM,WORCESTER,Not Reported,NORFOLK STREET,,,Local police
3366946,12/15/2012,3:43 PM,WORCESTER,Property damage only (none injured),GRAFTON STREET / WINTER STREET,,,Local police
3366949,12/6/2012,6:05 PM,WORCESTER,Property damage only (none injured),MILL STREET,,,Local police
3366950,12/12/2012,11:29 AM,WORCESTER,Property damage only (none injured),WOODBINE STREET / BEAVER STREET,,,Local police
3366972,12/6/2012,9:48 AM,WORCESTER,Non-fatal injury,LOVELL STREET / PARK AVENUE,,,Local police
3366983,12/14/2012,4:38 PM,WORCESTER,Non-fatal injury,PARK AVENUE,,,Local police
3366987,12/5/2012,6:30 AM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
3367011,12/3/2012,5:14 PM,WORCESTER,Property damage only (none injured),MILL STREET,,,Local police
3367026,12/3/2012,2:47 PM,WORCESTER,Non-fatal injury,MAIN STREET Rte 9 / EUREKA TERRACE,,,Local police
3367057,12/19/2012,4:31 PM,WORCESTER,Property damage only (none injured),GODDARD MEMORIAL DRIVE,MAIN STREET,1406 MAIN ST,Local police
3367111,12/18/2012,5:24 PM,WORCESTER,Not Reported,GREEN STREET / WINTER STREET,,,Local police
3367133,12/6/2012,1:31 PM,WORCESTER,Property damage only (none injured),ORIENT STREET,,,Local police
3367146,12/16/2012,4:08 PM,WORCESTER,Not Reported,DRACUT STREET / APRICOT STREET,,,Local police
3367152,12/13/2012,4:10 PM,WORCESTER,Property damage only (none injured),MAIN STREET / GODDARD MEMORIAL DRIVE,,,Local police
3367182,9/30/2012,2:30 AM,WORCESTER,Unknown,HAMMOND STREET / BEACON STREET,,,Local police
3367194,10/11/2012,2:40 PM,WORCESTER,Property damage only (none injured),GRAFTON STREET,,,Local police
3367200,9/29/2012,9:10 PM,WORCESTER,Non-fatal injury,MOUNT PLEASANT STREET,,,Local police
3367204,9/28/2012,3:30 PM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
3367212,9/29/2012,12:44 PM,WORCESTER,Property damage only (none injured),FRANCIS J. MCGRATH BOULEVARD / MYRTLE STREET,,,Local police
3367225,9/1/2012,12:50 PM,WORCESTER,Non-fatal injury,MAIN STREET,,,Local police
3367270,2/15/2013,8:08 PM,WORCESTER,Property damage only (none injured),Rte 290 W,,,State police
3367474,9/24/2012,4:10 PM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET,,,Local police
3367503,12/17/2012,3:22 AM,WORCESTER,Property damage only (none injured),ORIENT STREET,,,Local police
3367580,9/21/2012,8:15 PM,WORCESTER,Property damage only (none injured),HERMON STREET / FRANCIS J. MCGRATH BOULEVARD,,,Local police
3368032,2/28/2013,5:31 PM,WORCESTER,Non-fatal injury,Rte 290 E,,,State police
3370764,12/30/2012,12:57 PM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
3370772,12/30/2012,10:30 AM,WORCESTER,Property damage only (none injured),ARBOR VITAE STREET,,,Local police
3371484,12/29/2012,8:30 PM,WORCESTER,Property damage only (none injured),HARDING STREET,,,Local police
3371525,12/29/2012,9:15 PM,WORCESTER,Property damage only (none injured),TAINTER STREET / HAMMOND STREET,,,Local police
3377104,3/27/2013,4:23 PM,WORCESTER,Property damage only (none injured),Rte 290 W,UNKNOWN,,State police
3377559,1/24/2013,12:47 AM,WORCESTER,Property damage only (none injured),BEAVER STREET / BIRCH STREET,,,Local police
3377563,1/24/2013,10:14 PM,WORCESTER,Not Reported,GREEN STREET,,,Local police
3377583,1/24/2013,9:00 AM,WORCESTER,Property damage only (none injured),HARDING STREET / POND STREET,,,Local police
3377982,1/30/2013,3:20 PM,WORCESTER,Non-fatal injury,PARK AVENUE,,,Local police
3378011,1/1/2013,5:07 PM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
3378018,1/25/2013,11:42 PM,WORCESTER,Not Reported,MAIN STREET,,,Local police
3378019,1/1/2013,9:53 AM,WORCESTER,Non-fatal injury,MAYWOOD STREET / MAIN STREET,,,Local police
3378042,1/29/2013,4:45 AM,WORCESTER,Property damage only (none injured),MAIN STREET / SYLVAN STREET,,,Local police
3378058,1/28/2013,3:09 PM,WORCESTER,Non-fatal injury,BEACON STREET / OREAD STREET,,,Local police
3378070,1/28/2013,2:51 PM,WORCESTER,Property damage only (none injured),PLANTATION STREET,,,Local police
3378075,1/28/2013,12:45 PM,WORCESTER,Property damage only (none injured),LOVELL STREET / PARK AVENUE Rte 12 N,,,Local police
3378081,1/27/2013,10:00 PM,WORCESTER,Non-fatal injury,WATER STREET / POND STREET,,,Local police
3381833,1/31/2013,5:30 PM,WORCESTER,Property damage only (none injured),MAIN STREET,,,Local police
3382262,1/14/2013,1:40 PM,WORCESTER,Property damage only (none injured),SOUTHBRIDGE STREET,,,Local police
